id;fecha_trending;titulo;canal;categoria;visitas;likes;dislikes
75l7ndpHRI8;25/11/2017;FABRICANDO EL ASIENTO DE LA MOTO!! (parte 1) | JUCA;JUCA;Autos & Vehicles;623748;56814;492
9EMDM0FRTVE;25/11/2017;3 looks para ojos café usando la paleta Jaclyn Hill | Anna Sarelly;Anna Sarelly;Howto & Style;40347;6335;34
BdMnERP8MDw;25/11/2017;No Discutamos;Luis Miguel - Topic;Music;210547;5519;159
2BE4X3bYpxY;25/11/2017;Maluma - X (The Film);MalumaVEVO;Music;2539701;163808;7508
0AoVlTwBjgY;25/11/2017;Chivas vs Pachuca 2017 3-0 Resumen Goles Final Liga MX Femenil 2017 HD;Futbol En Vivo;Sports;106928;699;51
YUASgeDVJFs;25/11/2017;Chivas vs Pachuca 2017 3-0 CHIVAS CAMPEÓN FEMENIL! GOLES Y RESUMEN COMPLETO Final Liga MX 2017;Estadio Videos;Sports;330937;3159;218
119YrPUNM28;25/11/2017;Jennifer López recibió duras críticas por osado look en show en Dubái;KL videos;Entertainment;406660;869;491
PcmVWLtUlcg;25/11/2017;Golazo de Arlett Tovar, Chivas vs Pachuca 3-0 Final Liga Femenil Vuelta;JHLG;Sports;47138;109;25
j_BiMLeZqX0;25/11/2017;15 BROMAS ÉPICAS PARA TROLLEAR A TUS AMIGOS;Troom Troom Es;Howto & Style;764050;19518;961
kTlv5_Bs8aw;25/11/2017;BTS (?????) 'MIC Drop (Steve Aoki Remix)' Official MV;ibighit;Music;13945717;2055217;23891
wKVtG-XVo60;25/11/2017;Exatlón México | Programa 28;Exatlón;Entertainment;472907;3366;498
VHOidBrfsEE;25/11/2017;Cruz Azul vs America 0-0 Resumen COMPLETO Cuartos De Final IDA Apertura 2017 Clasico Joven HD;AF FOOTBALL;Sports;338385;593;135
V94iKFc_7AI;25/11/2017;BATALLA DE BAILE ft Ami Rodriguez | Kika Nieto;Kika Nieto;Howto & Style;824619;75980;2030
HfWVgIYfBlI;25/11/2017;Programa completo del 24 de noviembre de 2017 | Enamorándonos;Enamorándonos;Sports;402850;4337;449
iswTdnVW9TA;25/11/2017;Yuridia - Ángel (Primera Fila) (En Vivo);YuridiaVEVO;Music;115247;3513;162
7Il-a0f7uF4;25/11/2017;3 TONTERÍAS QUE MUCHA GENTE NO SABE HACER CON UN LÁPIZ 3D - Life Hacks #05;LlegaExperimentos;Howto & Style;679686;16586;2201
fAgHXQfovUA;25/11/2017;ASÍ LOS HA CAMBIADO EXATLON A FAMOSOS Y CONTENDIENTES | EXATLON MÉXICO 2017;JIREN BIEN GRIS;Entertainment;128674;533;125
RiiYK-ajPCY;25/11/2017;DIME CUANDO NACISTE Y SABRÁS TU DESTINO;Dankev;Entertainment;180832;14181;498
mNyD_342YgE;25/11/2017;ANA MORQUECHO ES ROSTIZADA #ENAMORANDONOS - KINGS DEL WEPA;KINGS DEL WEPA;Music;193200;4428;197
HowFqHEzn3o;25/11/2017;Sin Senos Si Hay Paraiso 2 | Capitulo 85 - 3/5 COMPLETO HD;Avances por Vlog Novelero;Entertainment;316616;1218;116
rzvWnWVaifw;25/11/2017;10 Noticias curiosas del mundo;XpressTV;Entertainment;1805845;117987;2375
DBP6es52bXQ;25/11/2017;Los Increíbles2, AnimalesFantásticos2,FracasoLiga de la Justicia?, Coco la mejor película #ComboNews;EstoEs COMBO;Film & Animation;42133;3023;67
B6t7WDbPktw;25/11/2017;Comida Orgánica y Sofía Niño De Rivera - ÑAMÑAM (Episodio 3);Casa Comedy TV;Comedy;22324;1039;46
JmcbKgbwk9M;25/11/2017;Oskarin y Jonathan Vuelven a Ser Mejores Amigos | Enamorandonos;Crusher Mx;Nonprofits & Activism;159858;0;0
L6UDiuweWjQ;25/11/2017;¿QUE TANQUE ELEGIRÍAS PARA SOBREVIVIR? DIVERTIDOS ACERTIJOS IMPOSIBLES;Homosapiens;Entertainment;386508;17041;1840
D1XIcsf-Oc0;25/11/2017;Adivina el Precio! Mi Hermano adivina el Precio de mis Cosas! RETO SandraCiresArt ft El Pipi;SandraCiresArt;Entertainment;405394;35889;428
Ompd6RLac0E;25/11/2017;PUDIN VS FLAN | ORIGINAL MEME;Edd00chan;Entertainment;123522;20883;1422
PNOyKU6xQiU;25/11/2017;Antes y después de los personajes de El Sultán - El Sultán;Siglo Magnifico - Escenas;People & Blogs;21275;0;0
HzzWuo0w1iU;25/11/2017;¿Geraldine Bazán sí se divorcia de Gabriel Soto? Su mamá lo aclara;Despierta América;Entertainment;65005;238;25
W-Lcme2n9E4;25/11/2017;Frida se pone bien PEDA y le pone el cuern0 a Gonzalo | Yamileth esta 0p3rada?  | Enamorandonos;Chisme Cacheton;News & Politics;55877;1177;58
80xd45807-0;25/11/2017;REGGAETON 2017 -LO MAS NUEVO! Maluma, Ozuna, J Balvin, Nicky Jam, Farruko, Bad Bunny, Carlos Vives;Optimum Music Mix - Dj Jambo;Entertainment;60461;553;108
TUJzDAXT9GA;25/11/2017;EL ARTE DE AMARTE POR NAPPA - 45 - FRASES;NinoGuero;Howto & Style;38702;5717;29
0p9bxjUTwiE;25/11/2017;LA NUEVA INTRO (Vota en los comentarios);JuegaGerman;Entertainment;1892325;184250;5675
QktccMfNPc4;25/11/2017;Recuérdame (Interpretada por Ernesto De la Cruz) (De Coco/Official Lyric Video);DisneyMusicLAVEVO;Music;108510;3594;119
RPmrRzr77Yw;25/11/2017;INNA - Nirvana [Official Video Premiere 28 NOV];INNA;Music;121906;4672;204
BW-CUu9jvz0;25/11/2017;Bachatas Lo Mas Romanticas - Prince Royce, Romeo Santos, Shakira - Bachatas Mix 2017;Mr Lucky;Entertainment;103809;565;90
4jI2mhA_9-Q;25/11/2017;Mira quien llegará en el siguiente capitulo de Super Shore 3;ShoreTube;People & Blogs;89518;433;65
FrFg_1xxwRg;25/11/2017;Enamorandonos La ultima y nos vamos 24 de Noviembre 2017;LosVaM's;Entertainment;20503;84;9
_5C_rgJh9Hw;25/11/2017;Descubren Algo Increíble sobre los Árboles que Siempre nos han Ocultado;MisteriosOcultosTv;People & Blogs;220476;7074;165
XzsisVDVqjc;25/11/2017;Seguramente;Alfredo Olivas - Topic;Music;11353;60;5
uKR614Pe9xo;25/11/2017;Evangelio del día Viernes, 24 de Noviembre de 2017;Oraciones Diarias con Amor;People & Blogs;51736;1620;103
Z9vIms9qqVo;25/11/2017;ladybug capitulo 7 temporada 2 trailer - Gigan Titan avance season 2 episode 7;carlos luis;Film & Animation;22999;737;12
zA0NZPlw610;25/11/2017;COCO de Disney•Pixar -Clip Subtitulado Nada de música -DSYC;De Series y Cine -Trailers y noticias en español;Film & Animation;41839;201;65
HCy-YWdGDdc;25/11/2017;Señora Acero 4 - Capitulo 15 Parte 2/5;Sebastian Acero;Entertainment;20610;198;8
foRo8e5fJhc;25/11/2017;¿Cuál seri?a el diseño real de una nave espacial?;El Robot de Platón;Science & Technology;166929;18180;149
bAInxs1g4Dc;25/11/2017;Cruz Azul vs America 0-0 Resumen Completo HD Liguilla Cuartos de Final Ida Liga MX 2017;Videos Futbol;Sports;93179;217;34
TxsGaCnvs3A;25/11/2017;8 COSAS QUE NO SABIAS QUE EXISTIAN #4;8cho;People & Blogs;1283254;128060;2491
wOs78SoIzWU;25/11/2017;Señora acero 4 capítulo 16 avance exclusivo;Gabriel HD;Entertainment;8324;44;3
TGtAiWrbxoM;25/11/2017;BROWNIE CHEESECAKE DE OREO | MESA DULCE DE PAM | Quiero Cupcakes!;Quiero Cupcakes!;Howto & Style;65933;7869;39
kfHEQD95rBw;25/11/2017;EL MEJOR VENDEDOR DE HELADOS DE MÉXICO;ElSmosh;Comedy;133622;11744;215
bmSin8bjBwo;25/11/2017;Try To Watch This Without Laughing or Grinning #63 (REACT);REACT;Entertainment;584350;22934;662
GEq0BJ7ntDM;25/11/2017;SPAM MUSUBI | RECETA FÁCIL | EL GUZII;El Guzii;Howto & Style;272773;15316;263
9fzSMdJ2eB4;25/11/2017;Cruz Azul Deja Vivo al America, Empate Sin Goles. Monterrey le Gana a Atlas - La Ultima Palabra;Los Amos del Periodismo Deportivo;Sports;142617;670;69
NS_i6tFG5pQ;25/11/2017;Chevrolet Beat NB - ¿Económico de agencia o seminuevo de calidad?;AutoDinámico;Autos & Vehicles;87855;3048;232
nK1PCGeYAEI;25/11/2017;LA NUEVA CANCIÓN DE BTS RECIBE FUERTES CRITICAS |  IMPACTANTE ASÍ SE ESCUCHA BTS SIN AUTO TUNE;BTS y Más;Entertainment;63037;8724;109
lYGO8aUfY8Y;25/11/2017;CHAIRO CON 2017 - EL PULSO DE LA REPÚBLICA;El Pulso De La República;News & Politics;462061;20859;2043
2qnqomkUJ84;25/11/2017;La hija pródiga Capítulo 25 | TV Azteca;Azteca Novelas;Entertainment;4329;84;3
whngFRoUefg;25/11/2017;51 REGALOS que QUISIERAS TENER en NAVIDAD, PARTE 2 (BLACK FRIDAY, TE REGALAMOS UN TELÉFONO);Tu COSMOPOLIS;People & Blogs;112946;16563;310
zaoKU_CYw0w;25/11/2017;Señora Acero 4 | Capitulo 15 4/6 Completo | Telemundo Hd;Señora Acero 4 Hd;Entertainment;50536;281;11
dWvSILgq_lo;25/11/2017;Programa 24 de noviembre 2017 | Ventaneando;Ventaneando;Entertainment;26093;205;29
_dw2Ubbfqaw;25/11/2017;Paulino y Vanessa PRIMER BESO | Sin Tu Mirada;GreatNovels;People & Blogs;18671;382;10
Y02BAEhdCKo;25/11/2017;¿Geraldine Bazán confirma su ruptura con Gabriel Soto?;elisa44m;Entertainment;34999;82;27
qmqEHNYhhpo;25/11/2017;Programa Completo 24 Noviembre 2017;Ðis??r?ron, M?nigüis, Ðis??r?ron;People & Blogs;15279;145;43
X8oIyWax790;25/11/2017;Resumen Capi?utlos 43-45 | Caer en tentacio?n | Televisa;Televisa Telenovelas;Entertainment;18127;143;10
dgUTsePHSNA;25/11/2017;MAQUILLAJE NAVIDEÑO #2 | CUARTETO 28 BISSÚ | PEINADO + OUTFIT | #NAVIDADCONMONILLACA;Mónica Llaca;Howto & Style;13667;1423;17
k2xo-ocr-FI;25/11/2017;La V3RDAD zobre el FL3CHAD0 que DEZMINTl0 a Enamorandonos;taco guapo;News & Politics;22832;199;21
mBwfVixozOY;25/11/2017;Cata de frutas exóticas;Historias Wink;Entertainment;26776;1170;6
xjmXzYdxuTQ;25/11/2017;The Mysterious Disappearance of Roanoke Colony;BuzzFeedBlue;People & Blogs;747488;39697;389
Jp7Q5dlhYhs;25/11/2017;ULTIMA HORA: EGIPTO Y LONDRES EN ALERTA | Pepe En Vivo;Pepe En Vivo;News & Politics;25425;746;20
rEyrVQsZjOU;25/11/2017;La Última de Enamorándonos 23 de noviembre 2017 HD;Enamorándonos TV;Entertainment;61722;172;22
0g-yhtB5OZo;25/11/2017;Estilo DF News: Las noticias con estilo 24 noviembre del 2017;EstiloDFTV;People & Blogs;65278;133;8
OmlarjWhG3Y;25/11/2017;¡LA FIEBRE DEL ORO en el río! - GOLD RUSH en la vida real, oro con batea - Detección Metálica 126;Detección Metálica;People & Blogs;159112;9071;188
kpCJxHTutVg;25/11/2017;TRENDING 24 NOVIEMBRE - LA VERDAD SOBRE LOVE ARMY MÉXICO, BLACK FRIDAY, ATENTADO EN EGIPTO Y MÁS.;Eliot Channel Mx;Entertainment;58341;4328;73
qQTVuRrZO8w;25/11/2017;Primitive Technology: New area starting from scratch;Primitive Technology;People & Blogs;1783347;111689;747
_YPZqmey2p0;25/11/2017;El Shulo le canta a Andy Escalona y ella se enoja;Guillermo Ramirez;Entertainment;70851;371;25
4mQUU5i0_Ho;25/11/2017;¡Hasta Aquí!#EstadoFallido Alfredo Del Mazo Maza cumple 70 días como gobernador del Estado de México;JR S;News & Politics;6609;299;1
FpuubaYYl8g;25/11/2017;Kabah - La Calle de las Sirenas (En Vivo) ft. Sentidos Opuestos, Moenia, Magneto, Mercurio;UnetealafiestaVEVO;Music;9300;222;26
PvhuP1w6S-w;25/11/2017;Pronósticos Partidos de Vuelta Cuartos Final ¿Quien Avanza a Semifinales?;BlueCrossTV;Sports;3705;30;3
#NAME?;25/11/2017;Señora Acero 4 | Capítulo 14 | Telemundo;Telemundo;Entertainment;81386;504;32
VTfQv-LUL_Y;25/11/2017;DECORA EL ÁRBOL DE NAVIDAD CONMIGO!  PON A GIRAR LAS ESFERAS!;Paola Herrera;Howto & Style;7814;880;19
fWvPsIWuSl0;25/11/2017;Más detalles de la grabación del sensacional video de Luis Miguel;Marina Bravo;People & Blogs;6240;40;4
bmMQU-a-zqM;25/11/2017;Chivas vs Pachuca 3-0 Goles y Resumen Liga Mx Femenil 2017 | Chivas Campeón;FutBolHD & Games;Sports;19824;123;11
yN3QfT7l5mo;25/11/2017;23 de noviembre 2017 submarino azul;Ivi Sepulveda;Music;15179;683;21
jyC8v212ve0;25/11/2017;Enrique Bunbury – Cuna de Caín (Videoclip Oficial);Enrique Bunbury;Music;129770;8260;491
izCePY8Pxu0;25/11/2017;Los Simpson  - LA BANDERA DE BART ( Parte 3/5 ) - En Español Latino HD;Jimmi Vlogs;Entertainment;195402;928;110
gN6omGQLbds;25/11/2017;Facundo y los 300 líderes;Facundo;Comedy;95643;3874;203
h1RE01bvZ-M;25/11/2017;Priistas,  ¿despistados? ¿Elecciones internas?;Julio Astillero;News & Politics;11800;382;12
unk6n3_QdlM;25/11/2017;STUNG by a WARRIOR WASP!;Brave Wilderness;Pets & Animals;2693637;129054;1486
4S2imyJRmt4;25/11/2017;Cómo Hacer Stranger Things Ketchup Heinz Edición Limitada DIY en español;Curiosidades con Mike;Science & Technology;53275;2708;268
OMrQelzetOs;25/11/2017;Videos de Risa | Videos Graciosos| Videos Para Morirse de la Risa, Fails, Caídas, Golpes - #55;GAMERSVIEWS;People & Blogs;12180;221;24
q3JKkzkV8iI;25/11/2017;SANTA MISA DE HOY VIERNES 24 DE NOVIEMBRE DE 2017;Homilías y Catequesis Católicas;Education;8086;193;11
WnnahOG51a4;25/11/2017;Maquillaje Sencillo para Fiesta |  Mytzi Cervantes;Mytzi Cervantes;People & Blogs;6589;1060;15
Woh1KHSN9QY;25/11/2017;LOBOS ACEPTA POR ESCOTO A CHIVAS 2018 (ACTUALIDAD) CHIVAS REFUERZOS CLAUSURA 2018 LIGA MX;CABALLERO CH;Sports;58194;522;54
CXYOM1wG7lI;25/11/2017;Ensalada Navidad o An?o Nuevo;Armando En Tu Cocina;Howto & Style;24216;3435;43
X1Ui3P-SPnw;25/11/2017;ANIMAL CROSSING | Draw My Life (Nos descargamos Animal Crossing Pocket Camp;TikTak Draw;Entertainment;96267;7358;113
WX3KxroRJvQ;25/11/2017;GLADIADOR VS HIJA DEL VIENTO | CARRERAS DE CABALLOS | DE LA GARZA PHOTOFINISH;Dcarreras Chihuahua;Entertainment;11871;34;9
j9DlUhWkmM8;25/11/2017;NOTICIAS DEL DIA HOY 24 NOVIEMBRE 2017, NOTICIAS INTERNACIONALES DE ULTIMA HORA HOY;N INTERNACIONALES DE HOY;People & Blogs;86551;402;86
lKnzr1TtkZ0;25/11/2017;Feliz y Bendecido Viernes;MrKubichi;Entertainment;29378;485;23
1YEQrbj8tno;25/11/2017;La Conclusion del BMW M3 que Compre en Subasta en JAPON [By JAPANISTECH];JAPANISTECH;Science & Technology;22813;2483;56
l4wzkMRNSdE;25/11/2017;Whip It, Whip It Real Good: Fails of the Month (November 2017) | FailArmy;FailArmy;Comedy;872427;17329;689
PT84blrOb4M;25/11/2017;La mas facil botana navideña, CHAROLA DE CARNES FRIAS, TABLA DE QUESOS, para novatos, Receta # 480;Recetas Faciles, *Al estilo chef roger*;People & Blogs;8364;952;12
SPbdDlgQi0s;25/11/2017;INTERCAMBIO DE CUERPOS - Switching bodies / JAVI LUNA & GISELLE TORRES;Javier Luna;Music;6842;915;8
mkGDV-88TpQ;25/11/2017;Avance Lunes 27 Capitulo 86 Sin Senos Si Hay Paraiso 2;Avances de Narcoseries 2;Education;8330;80;6
sF0suyuxjWI;25/11/2017;Sexto Concierto de La Academia de Venga la Alegría;Venga La Alegría;Entertainment;30468;224;30
R420j7DG_Ik;25/11/2017;¿ Existen las Hadas? Increibles Registros l Pasillo Infinito;Pasillo Infinito;Entertainment;43886;2246;109
yr0wukcQgKI;25/11/2017;Tras salida del chef Benito ¡filtran foto de este concursante de MasterChef MX!;EXPRESS NOTICIAS;Entertainment;6075;0;0
Dl8RORGu6Ec;25/11/2017;Chivas vs Pachuca 3-0 Goles y Resumen Completo Final Liga MX Femenil 24/11/2017;Resumenes FUT;People & Blogs;19256;336;9
DvZ6fi6Cjhw;25/11/2017;Prepara ATOLE de CHOCOLATE SALUDABLE hecho con Avena;Las Recetas de Laura - Recetas Saludables;Howto & Style;8853;908;14
YW9Mv4HHrlo;25/11/2017;Transmisión en vivo del LXXIII Congreso y Campeonato Nacional Charro #Hidalgo2017;Federación Mexicana de Charrería, A.C.;Sports;24281;111;11
trw0euJ5CEE;25/11/2017;Black Friday en BEST BUY vamos a comprar y ver OFERTAS!;jose Tecnofanatico;Entertainment;161693;6145;302
MPcZqJryct8;25/11/2017;Britney Spears habla de los Illuminati: Rezo a Dios por el perdón;Extranotix Misterio;People & Blogs;15589;321;30
ugNr7Rcs19Y;25/11/2017;Cruz Azul Domina al America pero Empatan Sin Goles / Atlas Pierde con Monterrey - Futbol Picante;Joserra el Rey IX El Original;Sports;67908;256;29
URED2hpPurc;25/11/2017;Caer en tentación: ¿Quién es el verdadero padre? | Este lunes #ConLasEstrellas;Las Estrellas;Entertainment;2866;73;2
TlL-sWk1Y0w;25/11/2017;¡CINISMO A SU MA?XIMO NIVEL! - TUNDEN Comparecencia de CHONG - Entrevista Completa;24 Noticias - JUCA;News & Politics;23268;528;25
3-eqDvKsX-c;25/11/2017;El Juego del Círculo - Luisjefe1Vlogs;Luisjefe1Vlogs;Comedy;28840;4098;22
3dkYb-bRI_k;25/11/2017;Fnafhs Eres lo mejor que me ha pasado Part.33 [Cómic/Yaoi/FredEddy];Amayro Kun;Entertainment;2578;567;1
LoOuoYK7pnU;25/11/2017;Lo que de verdad importa - (Película Motivadora) Película Completa (Español Latino);Don Bigotes - Películas HD;Entertainment;11147;92;4
XRRTPILIM1A;25/11/2017;El Cobarde es León en su casa y liebre en la plaza (2/2);Cine Hd;People & Blogs;8662;174;5
CLC7GhercFI;25/11/2017;Sin Senos Si Hay Paraiso 2 Capitulo 84 Completo ((SIN ZOOM)) Jueves 23 de Noviembre TELEMUNDO HD;Style Videos;People & Blogs;414226;2114;239
AcI6b_-GHNs;25/11/2017;7 Momentos que si no los hubieran grabado nadie los creería | parte 31;UFOvnis;People & Blogs;19203;581;49
ZR-YV10wtEE;25/11/2017;¿Que? pasa en nuestro cerebro cuando salimos de viaje? | Alan por el mundo;alanxelmundo;Travel & Events;25777;2605;43
AQGKuBHUFVw;25/11/2017;MARCO ANTONIO SOLÍS SUS MEJORES CANCIONES - MARCO ANTONIO SOLÍS 30 GRANDES ÉXITOS ENGANCHADOS;Mix Bandas;People & Blogs;9275;38;9
qpBK-4dRTE0;25/11/2017;Papá a toda madre avance capitulo 27 (lunes 27 de noviembre);Gomez PR;Education;5774;39;0
8aDeG9OecUI;25/11/2017;Por primera y última vez;Jürgen Klaric;Education;13345;701;18
w5PKUwrrjeU;25/11/2017;Reflexión | El Hombre Perfecto ?;Voz BLuna;Howto & Style;8025;821;13
dmPJ7wmcwAw;25/11/2017;PAVO Y CENA DE ACCION DE GRACIAS;Marisolpink;Howto & Style;185471;8180;690
9yW3wntaEgg;25/11/2017;9 Lecciones de vida que nos dejó Coco. Comparte si te gustó;Badabun;Film & Animation;68247;4300;81
t_WWbJTR0OI;25/11/2017;Leopoldito - Algo de Poesía con Odin Dupeyron;Odin Dupeyron;Entertainment;5191;579;8
8rHH1JXGS1w;25/11/2017;10 TRUCOS y TIPS Para el cuidado del Cuerpo ¡Que YA deberías estar haciendo! | Lina Mechaz;LinaMechaz;Howto & Style;19330;1339;24
zj1fwoc4q0Q;25/11/2017;Las Arpías llegan con todo al reto de HOY | Gatorcido | Hoy;Hoy;Entertainment;6521;77;4
2Wlufg5xxTI;25/11/2017;Mexicano Valiente INCREPA al Jefe Diego Fernández de Cevallos - Campechaneando;Campechaneando;News & Politics;18736;1859;16
yNJ4alnQ2IE;25/11/2017;AVANCE EXCLUSIVO | Sin Senos Si Hay Paraíso 3 Capitulo 86 Completo HD;Jhordy Paredes;People & Blogs;9560;117;7
MwgeD3nc97o;25/11/2017;Cuartos de Final Ida: León 1-1 Tigres;Marca Claro;Sports;47745;125;20
f6Bx7GH94oc;25/11/2017;Alfredo Jalife : FRACKING = TEMBLORES, AGUA Y AIRE CONTAMINADOS;Faro Geopolitico;People & Blogs;6231;323;3
oKji__7UdZ8;25/11/2017;SANTO ROSARIO - VIERNES - MISTERIOS DOLOROSOS;EDGARIUS;People & Blogs;16747;321;21
EtqINX36C2E;25/11/2017;PROMO: Qué Hecho V3rg4 Hacer Dieta;enchufetv;Comedy;575010;35543;1164
JUGFcWVFYmY;25/11/2017;GPS - Maluma, French Montana Letra;EG;Music;32926;718;21
wJA1iHruReg;25/11/2017;DIY HAZ UN MÓVIL, TABLET Y FUNDAS EN MINIATURA;maynterest;Howto & Style;14755;2040;44
Bs-OAzh2XSY;25/11/2017;Sin Senos si Hay paraiso 3 Capitulo 85|2/7|Completo HD;MundoNovelero;People & Blogs;86329;598;13
jjAgabSKLTU;25/11/2017;Atlas vs Monterrey 1-2 HD GOLES & RESUMEN 2017 Liguilla Ida Cuartos de Final Liga MX 23/11/2017;Resumenes Lyon 2;Sports;127450;309;42
dMbt1B_k77U;25/11/2017;Lo mas sencillo es complicarlo todo (Trailer Latinoamérica);Danna Paola;Music;3062;458;6
usYI8YnaoAY;25/11/2017;TAG DEL YOUTUBER HIPOCRITA - GEORGIE BOY;Its Georgie Boy;People & Blogs;12149;1176;148
zdJmnZVXnIU;25/11/2017;MI NUEVO COCHE!! :D - Nexxuz;NexxuzHD;Entertainment;349286;44661;704
mE_upCNpNzE;25/11/2017;Uñas Acrilicas con Diseño Elegante y Brilloso;Carolina Aguirre Nails;People & Blogs;14000;1492;13
83ckXYtg52I;25/11/2017;HA-ASH - 30 de Febrero (Lyric Video) ft. Abraham Mateo;HaAshVEVO;Music;537307;46766;730
s_bTq5xFKKQ;25/11/2017;Como conoci a BEN EL GRINGO? HOTSPANISH me cae mal? *Q&A*;Aaron Echeverria;People & Blogs;39385;3085;117
i1hAS6deft0;25/11/2017;¡Layda Sansores CORRE a Osorio Chong del SENADO! Peña Nieto anda Nervioso!!!;TodosContraPeña;News & Politics;12581;483;18
SdpDWe9sftg;25/11/2017;HA-ASH ft. Abraham Mateo - 30 de Febrero (Letra);Lautaro Simon -Canciones Con Letra-;Music;10685;459;12
i4AqsLnO8to;25/11/2017;Crema humectante para el contorno de ojos. remedio  facilisimo.;hanan beauty;Howto & Style;30778;2342;35
XeB1WPdP1C8;25/11/2017;EXPLOSIÓN DEL VOLCÁN POPOCATÉPETL 24 NOVIEMBRE 2017 ERUPCIÓN FUMAROLA;TV1;News & Politics;2081;16;1
nd_6eymoIcM;25/11/2017;iPhone X vs iPhone 8  | La batalla;Isa Marcial;Science & Technology;41925;4679;216
iS_pOZel65c;25/11/2017;Anuncia AMLO que el 12 de diciembre se registrará como precandidato a la Presidencia;Andrés Manuel López Obrador;News & Politics;3020;446;5
RyxLbd-Yt7Y;25/11/2017;Joel le tiró torta a Christopher en pleno concierto y hubo Chrisdiel;PauPau CNCO;Entertainment;13824;1693;6
9e7BtnzpMbc;25/11/2017;Las Rancheras | Trailer Oficial;matricida01;Entertainment;1653;256;3
PCAtFty4q0U;25/11/2017;Alejandro Sanz - La Fuerza Del Corazón ft. Laura Pausini;AlejandroSanzVEVO;Music;20125;1274;8
a53tzYH4pCc;25/11/2017;Kally´s Mashup - Baby be Mine (Versión DAK) - VideoClip Oficial;Kally's Mashup;Entertainment;25322;865;203
uQw7aZw9mAI;25/11/2017;8 Mitos Sobre el Dinero que Empobrecen a Las Personas |Te Limitan sin Darte Cuenta - Robert Kiyosaki;Financial Mentors TV - Español;People & Blogs;9487;495;24
TVGE7Fb2--8;25/11/2017;Maluma - Yo no necesito un GPS (Vídeo Oficcial);TE AMAMOS MALUMA.;Entertainment;17430;1108;25
7p3N35U1Sh8;25/11/2017;Receta: Gelatina arti?stica | Cocineros Mexicanos;CocinerosMXTV;Entertainment;3152;184;0
pTfPoamCmPc;25/11/2017;Espectacular explosíon del Volcán Popocatépetl 23 de noviembre 2017;webcamsdemexico;Entertainment;30162;233;10
EBTNJNMaWFo;25/11/2017;LLEGAN A LA LIGA MX GRANDES REFUERZOS PARA EL CLAUSURA 2018 AMERICA CHIVAS Y CRUZ AZUL;Lord Fer LEE;Sports;2899;27;1
DAsOzisq1CI;25/11/2017;ADORNOS NAVIDEÑOS CON ROLLOS DE PAPEL HIGIÉNICO, 5 ADORNOS MUY FÁCILES;Manualidades Street;People & Blogs;9099;407;23
_H6eQXqimR4;25/11/2017;Soy Docente: PREGUNTAS DE LA EVALUACIÓN DE PERMANENCIA 2017;Jaime Uchiha;Education;5739;404;6
RYr5uEVB7OI;25/11/2017;Aterciopelados - He Venido A Pedirte Perdón;AterciopeladosVEVO;Music;122696;2100;32
pP3pC6E0jCI;25/11/2017;Buenas Noches Mi Amor|Que Tengas Una Feliz Noche;Frases Y Pensamientos De Amor;Entertainment;8564;329;8
LnAbXECd7GI;25/11/2017;Maquillaje Ojos Intensos y Labios Nude;Martin Catalogne;Howto & Style;9667;1309;6
W2jrZYjaRlM;25/11/2017;Estamos en alerta de Oracion | Jeremías 33:3;Pastor David Rodriguez;People & Blogs;6315;1446;19
5BlVUjwO77Y;25/11/2017;MARC & Caroline Høier - Won't Let You Down;The Vibe Guide;Entertainment;19459;435;15
RLag7e68O8Y;25/11/2017;24 de noviembre de 2017;La Gran Carpa Catedral;Nonprofits & Activism;7519;358;7
iJp5rIpQnZ0;25/11/2017;COMO HACER PASTEL MIL HOJAS | MIS PASTELITOS;Mis Pastelitos;Howto & Style;496163;32103;505
Kxj8oT74-Jc;25/11/2017;¡ALAN ESTRADA PREPARA TREMENDA BODA CON SU NOVIO BAILARIN!;Productora 69;People & Blogs;10675;327;18
9rADAsoM3Ew;25/11/2017;¡Gol de Norma Palafox! | Chivas 3-0 Pachuca | Final Liga Mx Femenil;Chivas 1906;Sports;814;11;1
tyJQso3XJzs;25/11/2017;¡Los cuidadores de la madre de Eduardo Yáñez dan su versión en el foro! | De Primera Mano;Imagen Entretenimiento;Entertainment;8091;56;8
oC923ifKZwY;25/11/2017;Episodio #1268 Lo que puede pasar;MetabolismoTV;Education;10367;736;15
